Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
80,5,3,71,855,1,2,3,3,0,0,12,2,2,0,5,5,5,69,18,1,1,12,13,1,285,3,2,1,2,3,3,4,204,5,0,287,202,1,4,1,4,374,289,0,719,0,0,2,1,4,1,2,6,6,1,2,1,54,0,1,189,4,4,2,0,59,0,0,56,0,3,4,4,0,5,3,8,4,193500
81,11,4,3,84,1,2,3,3,2,0,11,2,2,4,2,5,4,99,48,3,1,12,13,1,256,3,2,2,0,1,3,2,554,5,0,9,424,1,0,1,4,470,0,0,298,1,0,2,0,2,1,3,3,6,0,5,1,84,0,2,105,4,4,2,0,154,0,0,0,0,3,4,4,0,2,0,8,4,153500
82,0,3,49,571,1,2,3,3,4,0,21,2,2,0,2,7,4,108,57,1,1,12,13,2,265,3,4,2,2,3,3,2,8,5,0,731,583,1,0,1,4,583,0,0,438,0,0,2,0,3,1,2,4,6,1,2,1,93,1,3,345,4,4,2,78,83,0,0,0,0,3,4,4,0,9,2,8,4,245000
83,0,3,51,391,1,2,0,3,4,0,12,2,2,0,2,4,4,61,10,1,1,8,8,0,33,3,4,1,3,3,3,5,0,5,0,614,318,1,2,1,4,286,0,0,139,0,0,1,1,3,1,3,4,6,0,5,5,60,2,2,150,4,4,2,30,0,0,0,0,0,3,4,4,0,6,1,0,4,126500
84,8,3,110,342,1,2,0,3,4,0,8,2,2,0,7,6,4,96,46,1,1,6,6,1,6,3,4,2,2,3,3,5,0,5,0,240,9,1,2,1,4,100,129,0,379,0,0,2,1,3,1,3,5,6,1,4,3,81,0,2,101,4,4,2,59,59,0,0,0,0,3,4,2,10,4,3,8,4,168500
85,5,3,89,974,1,2,3,3,0,0,15,2,2,0,5,7,4,92,42,3,1,6,6,1,184,2,4,1,2,3,3,5,0,5,0,677,457,1,0,1,4,451,343,0,783,0,0,2,1,4,1,2,7,6,1,4,1,77,2,2,151,4,4,2,66,68,0,0,0,0,3,4,4,0,3,0,8,4,260000
86,5,3,90,767,1,2,1,3,4,0,8,2,2,0,5,5,4,106,55,1,1,12,13,3,0,2,4,2,2,3,0,5,0,5,0,424,75,1,0,1,4,38,247,0,436,0,0,2,1,3,1,2,4,6,1,2,3,91,0,2,101,4,4,2,46,26,0,0,0,0,3,4,4,0,2,3,8,4,174000
87,12,1,11,60,1,1,3,3,0,0,21,2,2,4,5,5,4,110,59,1,1,12,13,2,40,2,4,2,2,3,0,5,0,5,0,388,46,1,0,1,4,20,104,0,235,0,0,2,1,2,1,2,2,6,0,5,5,95,1,2,205,4,4,2,0,168,0,0,0,0,3,4,4,0,5,3,6,5,164500
88,4,0,76,330,1,2,0,3,0,0,9,1,1,0,0,2,1,19,32,3,1,9,10,3,0,1,1,1,3,0,3,5,0,5,0,598,286,1,4,0,4,250,0,19,416,0,0,1,0,2,1,1,4,6,0,5,6,97,3,0,0,5,5,0,0,0,59,0,0,0,3,2,4,0,9,3,3,0,85000
89,0,3,31,285,1,2,3,3,4,0,5,2,2,0,2,3,4,95,45,1,1,12,13,3,0,3,4,2,2,3,3,2,286,5,0,251,268,1,0,1,4,232,0,0,106,1,0,1,0,3,1,3,3,6,0,5,6,97,3,0,0,5,5,2,0,0,0,0,0,0,3,4,4,0,7,1,8,4,123600
90,0,3,31,202,1,2,3,3,4,0,12,2,2,0,2,3,4,51,0,1,1,3,14,3,0,3,4,3,4,4,4,6,0,6,0,0,0,1,4,1,0,266,0,0,125,0,0,1,0,2,1,3,2,6,0,5,5,36,2,2,115,4,4,2,0,19,0,0,0,0,3,4,4,0,6,0,8,4,109900
91,0,3,56,337,1,2,3,3,4,0,12,2,2,0,2,4,2,62,11,3,1,6,6,0,131,3,4,1,3,3,3,4,292,5,0,398,423,1,4,1,4,409,0,0,243,0,0,1,0,2,1,3,4,6,0,5,1,47,2,2,166,4,4,2,0,0,0,0,0,0,3,1,4,0,11,0,8,0,98600
92,1,3,51,874,1,0,0,1,4,0,6,2,2,0,2,4,6,25,56,1,1,13,14,3,0,3,2,0,2,3,3,0,364,5,0,82,192,1,0,1,4,211,0,0,92,1,0,1,0,2,1,3,3,6,0,5,5,9,2,2,125,4,4,2,0,0,12,0,0,0,3,4,4,0,7,3,8,4,163500
93,14,0,31,202,1,2,3,3,0,0,17,2,2,1,4,5,5,14,48,3,1,8,8,3,0,3,4,0,3,0,2,4,510,5,0,86,409,2,0,0,4,425,312,0,759,0,1,2,0,4,2,3,7,6,1,2,5,0,2,2,187,4,4,2,0,0,0,0,8,0,3,4,4,0,10,1,8,4,133900
94,5,3,40,458,1,2,0,3,4,0,5,2,2,0,5,5,4,98,47,1,1,12,13,3,0,3,2,2,2,3,3,2,324,5,0,94,160,1,0,1,4,167,250,0,570,1,0,2,1,3,1,2,5,6,0,5,1,83,1,2,308,4,4,2,0,134,0,0,0,0,3,4,4,0,4,1,8,4,204750
95,5,3,110,513,1,2,1,3,0,0,8,2,2,0,5,5,7,94,43,1,1,12,13,1,35,0,2,2,2,1,3,0,114,5,0,230,73,1,2,1,4,36,199,0,375,0,0,2,1,3,1,3,4,6,1,4,3,79,0,2,115,4,4,2,146,51,0,0,0,0,3,4,2,5,3,3,8,4,185000
96,0,3,49,580,1,2,0,3,4,0,5,2,2,0,2,6,4,100,49,1,1,12,13,1,121,2,4,2,2,3,0,0,543,5,0,271,597,1,0,1,4,598,0,0,455,0,0,2,0,3,1,2,4,6,0,5,1,85,1,2,158,4,4,2,89,19,0,0,0,0,3,4,4,0,7,0,8,4,214000
97,0,3,44,662,1,2,3,1,4,0,7,2,2,0,2,3,4,66,15,3,1,6,6,1,22,3,4,1,3,3,3,4,242,5,0,281,244,1,4,1,1,207,0,0,91,1,0,1,0,3,1,3,4,6,0,5,1,51,0,1,125,4,4,1,59,0,0,0,0,0,3,4,4,0,4,1,8,4,94750
98,1,3,56,624,1,2,3,3,0,0,7,2,2,0,2,4,4,24,0,1,1,13,14,3,0,3,4,0,3,3,3,0,26,5,0,216,13,1,1,0,4,121,0,0,40,0,0,1,0,2,1,3,3,6,0,5,2,8,2,1,81,1,4,2,0,0,23,0,0,0,3,4,2,3,4,4,0,0,83000
99,0,3,48,457,1,2,0,3,4,0,12,2,2,0,2,3,4,60,9,1,1,9,10,3,0,3,4,1,3,3,3,0,276,5,0,238,235,1,1,1,4,403,0,0,236,1,0,1,1,3,1,3,4,6,0,5,6,97,3,0,0,5,5,2,216,0,0,0,0,0,3,4,2,3,0,4,8,4,128950
100,0,3,110,621,1,2,0,3,4,0,14,2,2,0,2,5,6,78,51,1,1,9,10,1,9,3,4,2,3,3,2,0,553,5,0,258,606,1,2,1,4,604,0,0,466,1,0,2,0,3,1,2,4,6,2,4,1,63,1,2,166,4,4,2,97,56,0,0,0,0,3,4,4,0,1,4,8,4,205000
101,5,3,48,440,1,2,3,3,4,0,20,2,2,0,5,5,4,86,35,1,1,6,6,1,214,2,4,1,2,3,3,5,0,5,0,462,110,1,4,1,4,222,179,0,545,0,0,2,1,3,1,2,5,6,1,4,1,71,0,2,162,4,4,2,118,34,0,0,0,0,3,4,4,0,5,4,8,4,178000
102,10,3,35,183,1,2,3,0,4,0,20,2,2,2,2,4,4,80,29,1,1,6,6,3,0,3,1,3,4,4,4,6,0,6,0,0,0,1,4,1,4,567,0,0,420,0,0,2,0,4,2,3,6,6,0,5,1,65,2,2,109,4,4,2,0,0,0,0,0,0,3,4,4,0,5,3,8,2,118964
103,0,3,65,597,1,2,0,3,0,0,5,2,2,0,2,6,4,110,59,1,1,12,13,3,0,3,4,2,2,3,3,5,0,5,0,661,419,1,0,1,4,404,0,0,237,0,0,2,0,3,1,2,4,6,0,5,1,95,1,3,335,4,4,2,0,25,0,0,0,0,3,4,4,0,4,4,8,4,198900
104,4,4,110,250,1,2,3,3,0,0,9,2,2,0,0,6,3,35,0,1,1,11,12,1,289,3,1,2,3,3,3,3,72,5,0,512,300,1,0,1,1,404,96,0,585,0,0,1,1,4,1,3,5,6,2,4,5,37,2,1,19,4,4,2,0,0,0,0,39,0,3,4,4,0,5,1,8,4,169500
105,5,1,46,464,1,2,3,3,4,0,21,2,2,0,5,7,4,104,54,3,1,12,13,1,309,2,4,2,0,3,3,5,0,5,0,610,307,1,0,1,4,275,283,0,668,0,0,2,1,3,1,2,7,6,1,2,1,89,1,2,288,4,4,2,74,33,0,0,0,0,3,4,4,0,7,2,8,4,250000
106,1,4,31,651,1,0,3,3,4,0,17,2,2,0,2,3,6,4,45,4,1,12,13,3,0,3,4,0,1,3,3,5,0,5,0,403,56,1,2,1,4,270,0,0,128,0,0,1,0,2,1,3,4,6,0,5,5,40,2,1,33,1,1,0,0,0,0,0,0,0,3,4,2,4,7,1,8,4,100000
107,0,4,21,135,1,2,3,3,4,0,17,2,2,0,2,4,4,49,0,1,1,12,13,3,0,3,4,1,3,3,3,0,25,1,32,332,134,1,0,1,4,89,0,0,27,0,0,1,0,2,1,3,3,6,0,5,5,34,2,1,23,4,4,2,0,0,0,0,0,0,3,4,4,0,3,2,8,5,115000
108,4,4,56,337,1,2,3,3,0,0,9,0,2,0,0,4,6,23,55,1,1,5,5,3,0,3,4,1,3,3,3,5,0,5,0,494,137,2,4,0,1,237,58,0,409,0,0,2,0,3,1,1,5,6,0,5,6,97,3,0,0,5,5,0,0,0,54,0,0,0,3,4,4,0,7,1,8,4,115000
109,0,3,76,749,1,2,0,3,4,0,14,2,2,0,2,5,5,78,27,3,1,9,10,1,269,3,4,1,2,3,3,1,360,5,0,640,669,1,0,1,4,691,0,0,596,0,0,2,0,3,1,3,5,6,1,4,1,63,1,2,219,4,4,2,0,103,0,0,0,0,3,2,4,0,0,4,0,4,190000
110,4,3,46,484,1,2,3,3,4,0,7,2,2,0,0,5,3,55,22,1,1,13,14,3,0,3,4,1,3,0,3,4,202,5,0,354,272,1,2,1,4,395,115,0,603,0,0,2,0,4,1,3,5,6,0,5,1,40,2,1,65,4,4,2,110,0,0,0,0,0,3,4,4,0,9,0,8,4,136900
111,8,3,110,249,1,2,0,3,4,0,8,2,2,0,7,6,4,101,50,1,1,12,13,3,0,3,4,2,2,3,3,2,84,5,0,63,9,1,0,1,4,81,123,0,355,0,0,2,1,3,1,3,5,6,1,4,3,86,0,2,101,4,4,2,108,0,0,0,0,0,3,4,4,0,3,4,8,4,180000
112,5,3,48,537,1,2,3,3,4,0,5,2,2,0,5,6,4,108,57,1,1,12,13,2,144,2,4,2,0,3,0,2,485,5,0,165,442,1,0,1,4,439,401,0,824,1,0,2,1,4,1,0,8,6,1,2,3,93,0,3,359,4,4,2,59,145,0,0,32,0,3,4,4,0,9,1,6,5,383970
113,0,3,110,1025,1,2,3,0,0,0,6,2,2,0,2,5,4,54,3,3,1,13,14,1,122,3,2,1,2,3,2,0,9,4,130,549,662,1,4,1,4,740,0,0,749,1,0,2,0,3,1,2,5,6,2,2,2,39,2,2,139,4,4,2,96,101,77,0,0,0,3,2,4,0,9,1,0,0,217000
114,6,3,32,208,1,2,0,3,4,1,6,2,2,0,5,5,7,46,52,2,1,13,14,3,0,3,4,1,3,3,3,0,395,3,28,41,294,1,0,1,4,518,253,0,762,1,0,2,1,3,1,2,7,6,1,4,5,31,2,1,3,4,4,2,142,0,0,0,0,0,3,2,4,0,6,1,8,4,259500
115,12,1,5,43,1,1,3,3,0,0,21,2,2,4,5,5,4,100,49,1,1,8,8,1,323,3,4,2,2,3,3,2,183,5,0,188,103,1,2,1,4,56,164,0,369,0,0,2,1,2,1,3,3,6,1,1,5,85,2,2,133,4,4,2,0,21,0,0,0,0,3,4,4,0,5,1,8,4,176000
116,0,3,110,739,1,2,3,3,4,0,19,2,2,0,2,4,4,63,12,1,1,13,14,1,70,3,4,1,3,3,3,3,44,1,117,147,334,1,4,1,4,306,0,0,153,0,1,1,0,3,1,3,4,6,1,3,1,48,2,1,43,4,4,2,0,10,54,0,0,0,3,4,4,0,8,3,8,4,139000
117,0,3,45,344,1,2,3,3,0,0,7,2,2,0,2,4,4,107,57,1,1,12,13,3,0,3,4,2,2,3,3,5,0,5,0,637,357,1,2,1,4,330,0,0,178,0,0,1,1,2,1,3,3,6,0,5,1,93,2,2,123,4,4,2,32,52,0,0,0,0,3,4,4,0,3,1,6,5,155000
118,5,3,61,812,1,2,3,3,0,0,20,2,2,0,5,6,4,91,40,3,1,9,10,3,0,3,4,2,2,3,2,2,615,5,0,114,628,1,2,1,4,647,408,0,848,1,0,3,0,5,1,2,9,6,2,4,1,76,2,3,249,4,4,2,225,0,0,0,0,0,3,4,4,0,4,4,8,4,320000
119,5,3,36,328,1,2,3,3,4,0,5,2,2,0,5,5,4,106,56,1,1,12,13,3,0,2,4,2,2,3,3,5,0,5,0,452,102,1,0,1,4,55,163,0,368,0,0,2,1,3,1,2,6,6,1,2,1,91,0,2,95,4,4,2,0,14,0,0,0,0,3,4,4,0,6,0,6,5,163990
120,8,3,110,1028,1,2,0,2,1,2,4,2,2,0,7,5,4,70,19,0,3,9,10,3,0,3,4,1,3,3,1,0,469,5,0,0,226,1,0,1,4,230,0,0,105,1,0,1,0,1,1,3,2,6,2,4,1,55,2,2,214,4,4,2,0,110,0,3,0,0,3,4,4,0,9,0,8,4,180000
121,4,4,21,137,1,2,3,3,4,0,9,2,2,0,0,3,4,42,0,1,1,0,0,3,0,3,4,2,3,3,3,5,0,5,0,455,105,1,2,1,4,79,20,0,176,0,0,1,0,3,1,3,2,6,0,5,5,65,2,1,30,4,4,1,0,0,52,0,0,0,3,2,4,0,5,1,8,4,100000
122,0,3,46,474,1,2,3,3,0,0,12,2,2,0,2,5,6,59,8,3,1,8,8,1,82,3,2,1,3,3,3,1,277,5,0,329,327,1,2,1,4,298,0,0,148,0,0,1,0,3,1,3,3,6,0,5,1,44,2,1,43,4,4,2,0,0,0,0,16,0,3,4,4,0,5,2,8,4,136000
123,11,3,26,265,1,2,3,3,4,0,20,2,2,4,2,5,4,94,43,1,1,9,10,3,0,2,4,2,2,3,3,2,109,5,0,547,400,1,0,1,4,384,0,0,220,0,0,2,0,2,1,2,3,6,0,5,1,79,1,2,207,4,4,2,0,51,0,0,0,0,3,4,4,0,2,2,8,4,153900
124,0,3,19,995,1,2,0,3,1,0,14,2,2,0,2,5,4,80,48,1,1,6,6,3,0,3,2,1,2,0,3,5,0,5,0,694,492,1,4,1,4,597,0,0,454,0,0,2,0,3,1,3,5,6,1,4,1,65,2,2,128,4,4,2,118,0,0,0,0,0,3,4,4,0,0,3,8,4,181000
125,14,4,31,164,1,2,3,3,4,0,9,2,2,1,0,5,7,38,32,1,1,13,14,3,0,3,1,1,3,3,0,2,224,5,0,6,21,1,2,0,4,6,0,8,17,1,0,1,0,2,1,3,3,6,0,5,6,97,3,0,0,5,5,0,18,0,0,0,0,0,3,4,4,0,5,0,8,4,84500
126,11,3,110,94,1,2,0,3,4,0,13,2,2,4,2,5,4,77,26,1,1,9,10,3,0,3,4,1,2,3,3,0,29,5,0,571,325,1,4,1,4,205,0,0,90,0,0,2,0,2,1,3,3,6,1,4,1,63,1,2,133,4,4,2,0,157,0,0,0,0,3,4,4,0,1,1,8,4,128000
127,3,4,26,77,1,2,0,0,4,0,17,1,2,0,1,4,6,34,0,1,1,14,14,3,0,3,2,0,3,3,3,3,28,5,0,358,70,1,0,1,4,123,0,0,42,0,0,1,0,3,1,3,3,6,1,4,6,97,3,0,0,5,5,0,0,0,0,0,0,0,3,4,4,0,5,1,8,4,87000
128,5,3,40,235,1,2,3,3,4,0,12,4,2,0,5,5,4,67,16,1,1,12,13,1,175,3,4,1,3,3,3,1,237,5,0,71,66,1,4,1,4,28,140,0,307,0,0,1,1,3,1,3,4,6,1,1,1,52,1,2,142,4,4,2,116,91,0,0,0,0,3,4,4,0,6,0,8,4,155000
129,0,3,40,405,1,2,3,3,4,0,12,2,2,0,2,4,6,59,41,1,1,9,10,1,45,3,4,1,3,3,3,4,274,1,1,261,283,1,4,1,0,275,0,0,132,0,1,1,1,3,1,0,4,6,0,5,0,84,1,2,339,4,4,2,0,66,0,9,0,0,3,3,4,0,6,0,8,0,150000
130,5,3,59,921,1,2,3,3,0,0,12,2,2,0,5,6,5,67,16,1,1,8,8,1,204,3,4,1,3,3,3,4,203,5,0,308,216,1,0,1,4,395,285,0,724,0,0,2,1,4,1,2,6,6,2,2,1,52,0,2,172,4,4,2,49,54,0,0,0,0,3,0,4,0,4,0,8,4,226000
131,5,3,110,800,1,2,0,3,0,0,8,2,2,0,5,5,4,101,50,1,1,12,13,1,16,2,4,2,2,3,3,2,352,5,0,178,270,1,0,1,4,255,313,0,688,1,0,2,1,3,1,2,5,6,1,4,3,86,1,2,95,4,4,2,2,36,0,0,0,0,3,4,4,0,6,3,8,4,244000
132,0,3,46,216,1,2,3,3,0,0,12,2,2,0,2,4,5,60,52,1,1,8,8,3,0,3,4,1,3,3,3,4,175,5,0,411,316,1,2,1,4,465,0,0,294,1,0,1,0,3,1,2,5,6,0,5,5,60,2,2,274,4,4,2,0,0,0,0,0,0,3,4,4,0,6,1,8,4,150750
133,0,3,110,167,1,2,0,3,4,0,23,2,2,0,2,7,4,102,52,1,1,12,13,1,83,2,4,2,0,3,3,2,498,5,0,154,444,1,0,1,4,447,0,0,277,1,0,2,0,2,1,2,4,6,0,5,1,87,0,2,157,4,4,2,118,15,0,0,0,0,3,4,4,0,5,3,8,4,220000
134,0,3,49,587,1,2,0,3,4,0,19,2,2,0,2,4,5,69,43,1,1,9,10,3,0,3,4,1,3,3,3,4,277,5,0,542,538,1,2,1,4,661,0,0,540,0,0,2,1,3,1,3,5,2,1,4,1,54,1,2,133,4,4,2,0,81,71,0,0,0,3,2,4,0,6,0,8,4,180000
135,0,3,51,596,1,2,3,3,4,0,14,2,2,0,2,6,5,71,20,3,1,9,10,1,188,3,4,2,3,3,3,5,0,5,0,682,466,1,2,1,4,638,0,0,510,0,0,2,0,3,1,3,5,6,1,2,1,56,2,2,207,4,4,2,45,0,0,0,0,0,3,2,4,0,4,2,8,4,174000
136,0,3,110,588,1,2,0,3,0,0,12,2,2,0,2,4,4,68,17,1,1,8,8,1,128,3,4,1,3,3,3,1,352,5,0,333,409,1,4,1,4,393,0,0,227,0,0,2,0,3,1,3,3,6,1,1,1,53,1,1,60,4,4,2,0,93,0,0,0,0,3,4,4,0,6,1,8,4,143000
137,10,3,53,677,1,2,3,3,4,0,11,2,2,2,2,6,4,89,39,1,1,12,13,1,36,3,4,1,3,3,3,5,0,5,0,770,679,1,2,1,4,706,0,0,647,0,0,3,0,5,2,3,7,6,0,5,0,75,2,3,347,4,4,2,0,0,0,0,0,0,3,4,4,0,6,0,8,3,171000
138,5,3,44,418,1,2,0,3,4,0,5,2,2,0,5,7,4,100,50,1,1,12,13,1,209,2,4,2,2,3,2,2,338,5,0,207,279,1,0,1,4,243,230,0,602,0,0,2,1,3,1,2,5,6,2,4,1,85,0,3,291,4,4,2,142,90,0,0,0,0,3,0,4,0,11,2,8,4,230000
139,5,3,36,957,1,2,0,3,4,0,5,2,2,0,5,5,4,98,47,1,1,12,13,3,0,3,4,2,2,3,3,2,418,5,0,43,220,1,0,1,4,184,223,0,560,1,0,2,1,3,1,2,5,6,0,5,1,83,1,2,156,4,4,2,176,83,0,0,0,0,3,2,4,0,7,3,8,4,231500
140,0,3,41,611,1,2,3,3,2,0,12,2,2,0,2,3,4,72,21,1,1,6,6,3,0,3,4,1,3,3,3,0,194,5,0,277,185,1,4,1,4,139,0,0,50,0,0,1,0,3,1,3,3,6,1,3,6,97,3,0,0,5,5,2,0,0,0,0,0,0,3,4,4,0,3,4,4,4,115000
141,0,3,49,743,1,2,3,3,4,0,5,2,2,0,2,6,4,106,55,1,1,12,13,3,0,2,4,2,2,3,0,2,579,5,0,278,650,1,0,1,4,666,0,0,547,1,0,2,0,3,1,2,5,6,0,5,1,91,0,2,291,4,4,2,91,14,0,0,0,0,3,4,4,0,0,0,8,4,260000
142,4,3,42,338,1,2,3,3,0,0,12,0,2,0,0,4,3,53,2,1,1,3,14,3,0,3,1,1,3,3,3,4,234,5,0,252,207,1,1,1,4,171,48,0,331,0,0,2,0,4,1,3,4,6,0,5,5,86,2,2,327,4,4,2,0,0,0,0,0,0,3,2,4,0,5,4,8,4,166000
143,0,3,49,587,1,2,0,3,4,0,5,2,2,0,2,6,4,100,49,1,1,12,13,1,121,2,4,2,2,3,1,2,343,5,0,507,556,1,0,1,4,549,0,0,397,1,0,2,0,3,1,2,4,6,0,5,1,85,1,2,241,4,4,2,78,19,0,0,0,0,3,4,4,0,5,3,8,4,204000
144,10,4,41,422,1,2,3,3,4,0,19,5,2,2,2,4,4,64,13,1,1,6,6,1,214,3,4,1,3,3,3,4,586,5,0,246,648,1,4,1,4,664,0,0,544,1,0,2,0,6,2,3,8,6,0,5,5,49,2,2,185,4,4,2,0,0,0,0,0,0,3,4,4,0,10,0,4,0,125000
145,12,4,1,26,1,2,3,3,4,0,7,2,2,3,5,5,4,105,56,1,1,12,13,2,23,2,4,2,2,3,3,5,0,5,0,578,252,1,0,1,4,216,169,0,530,0,0,2,0,3,1,2,5,0,0,5,5,90,2,2,90,4,4,2,0,28,0,0,0,0,3,4,4,0,3,0,8,4,130000
146,1,4,22,138,1,2,3,3,0,0,3,2,2,0,2,4,6,35,43,1,1,13,14,3,0,3,4,0,3,3,3,1,62,5,0,327,94,1,4,1,0,145,0,0,55,1,0,1,0,2,1,3,3,6,0,5,5,19,2,1,3,1,4,2,15,0,0,0,0,0,3,4,4,0,10,3,8,4,105000
147,5,3,110,482,1,2,0,3,1,0,8,2,2,0,5,6,4,102,51,1,1,12,13,1,119,2,4,2,2,3,3,5,0,5,0,541,197,1,0,1,4,151,353,0,684,0,0,2,1,3,1,2,6,6,1,2,3,87,0,2,127,4,4,2,78,36,0,0,0,0,3,4,4,0,4,4,8,4,222500
148,0,3,34,227,1,2,3,3,4,0,20,2,2,0,2,6,4,105,55,1,1,12,13,1,73,3,4,2,2,3,3,2,344,5,0,250,327,1,0,1,4,298,0,0,148,1,0,1,0,3,1,2,4,6,0,5,6,97,3,0,0,5,5,2,0,0,0,0,0,0,3,4,4,0,3,2,8,4,141000
149,4,4,110,145,1,2,3,3,4,0,3,2,2,0,0,4,3,39,0,1,1,8,8,3,0,3,4,0,2,3,3,5,0,5,0,546,202,1,2,1,0,160,37,0,304,0,0,1,0,3,1,3,5,6,0,5,5,24,2,1,19,1,4,2,125,96,0,0,0,0,3,4,4,0,3,0,8,4,115000
150,0,3,88,589,1,2,3,3,0,0,5,2,2,0,2,4,5,76,25,1,1,6,6,3,0,3,4,1,3,3,0,1,366,5,0,148,251,1,4,1,4,215,0,0,95,0,0,1,1,3,1,3,3,6,0,5,1,61,2,2,133,4,4,2,0,0,0,0,0,0,3,2,4,0,0,1,8,4,122000
151,0,3,78,908,1,2,3,3,4,0,16,2,2,0,2,7,4,108,58,3,1,12,13,2,253,2,4,2,0,3,1,2,600,5,0,188,642,1,0,1,4,654,0,0,531,1,0,2,0,2,1,2,4,6,1,2,1,93,1,3,398,4,4,2,0,86,0,0,0,0,3,4,4,0,0,2,6,5,372402
152,5,3,110,946,1,2,0,3,1,0,14,2,2,0,5,5,4,72,21,1,1,6,6,1,165,3,4,1,3,3,3,4,181,5,0,257,161,1,2,1,4,310,260,0,669,0,0,2,1,4,1,3,6,6,1,2,1,57,1,2,177,4,4,2,0,54,0,0,0,0,3,1,4,0,5,0,8,4,190000
153,0,3,110,881,1,2,3,3,4,0,4,2,2,0,2,5,6,61,25,0,1,3,10,3,0,3,4,1,2,3,1,1,192,0,139,34,603,1,2,1,4,421,0,0,254,1,0,1,0,1,1,3,2,6,1,2,1,46,1,2,230,4,4,2,240,0,0,0,0,0,3,4,4,0,2,2,8,4,235000
154,1,4,55,711,1,2,3,3,0,0,17,2,2,0,2,5,4,27,0,1,1,13,14,3,0,3,4,0,3,3,3,5,0,5,0,656,401,1,4,1,0,385,0,0,221,0,0,1,0,4,1,3,5,6,0,5,5,11,2,1,58,1,1,2,0,0,94,0,0,0,3,4,4,0,2,0,8,3,125000
155,4,3,31,498,1,2,3,3,0,0,7,0,2,0,0,5,4,28,0,1,1,13,14,3,0,3,4,0,3,3,3,5,0,5,0,367,37,3,1,0,1,13,61,0,156,0,0,1,0,2,1,3,3,6,0,5,6,97,3,0,0,5,5,0,0,2,45,0,0,0,3,4,4,0,3,2,8,4,79000
156,0,3,31,202,1,2,3,3,4,0,12,2,2,0,2,4,6,51,0,3,1,13,14,3,0,3,4,1,4,4,4,6,0,6,0,0,0,1,4,1,1,266,0,0,125,0,0,1,0,2,1,3,3,6,0,5,5,36,2,2,275,4,4,2,0,0,0,0,0,0,3,4,4,0,5,0,8,4,109500
157,5,3,63,776,1,2,3,3,0,0,23,2,2,0,5,7,4,110,60,1,1,12,13,1,44,2,4,2,0,3,3,5,0,5,0,482,126,1,0,1,4,81,365,0,652,0,0,2,1,4,1,0,6,6,1,2,3,95,0,3,305,4,4,2,0,62,0,0,0,0,3,4,4,0,4,4,6,5,269500
158,5,1,71,832,1,2,3,3,0,0,21,2,2,0,5,6,4,105,55,1,1,12,13,3,0,2,4,2,2,3,3,2,70,5,0,478,269,1,0,1,4,233,288,0,640,0,0,2,1,3,1,2,6,6,1,2,1,90,1,2,304,4,4,2,0,116,0,0,0,0,3,1,4,0,4,4,8,4,254900
159,5,3,95,1018,1,2,0,1,0,0,8,2,2,0,5,6,4,106,56,1,1,12,13,1,261,2,4,2,2,3,2,2,17,5,0,687,508,1,0,1,4,498,326,0,789,1,0,2,1,4,1,2,7,6,1,2,1,92,1,2,240,4,4,2,153,112,0,8,0,0,3,4,4,0,2,0,6,5,320000
160,0,3,110,682,1,2,0,3,1,0,24,2,2,0,2,5,5,85,34,1,1,9,10,3,0,3,4,2,2,3,3,1,332,5,0,367,421,1,4,1,4,407,0,0,241,0,0,2,0,3,1,3,4,6,0,5,1,70,2,2,196,4,4,2,0,0,0,0,0,0,3,4,4,0,5,2,8,4,162500
161,5,3,81,895,1,2,0,3,4,0,16,2,2,0,5,8,4,104,54,1,1,12,13,1,301,2,4,2,0,3,0,2,502,5,0,358,589,1,0,1,4,588,333,0,823,1,0,2,1,3,1,0,8,6,2,2,3,89,0,3,330,4,4,2,235,0,0,0,0,0,3,4,4,0,2,2,8,4,412500
162,0,3,66,795,1,2,3,3,0,0,16,2,2,0,2,6,4,106,55,1,1,12,13,1,148,2,4,2,2,3,2,1,554,5,0,209,576,1,0,1,4,570,0,0,424,0,0,2,0,3,1,2,5,6,1,2,1,91,1,2,209,4,4,2,0,58,0,0,0,0,3,4,4,0,4,4,6,5,220000
